G,Date,Age,Tm,game_location,Opp,game_result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,FTR,hAST%,TOV%,AST-TOV,DREB%,OREB%,POSS,Year_Number,GmSc-Per-PTS,GmSc-Per-FT,FTR-Per-FGA,PTS-Per-TOV,PTS-Per-POSS,game_result-Per-PTS,PER,PER-Per-PTS,STLS-and-BLKS,STL-BLK-Per-PF,Won,High-3P%-Shooting,High-FG%-Shooting,Over-3-BLKs-and-STLs,Played-Above-Avg-Min,Above-Avg-FT%,Career-Stage,Above-Avg-PTS-Per-POSS,More-BLKs-Than-STLs,More-AST-Than-TOV,PTS-Cat,2P,2PA,2P%,2P%-Above-50%,More than 3 Fouls,FTR-Above-Avg,Less-Than-3-TOV
42,2004-01-28,19,CLE,1,MIA,1,1.0,44,10.0,25.0,0.4,0.0,1.0,0.0,7.0,10.0,0.7,0.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,27.0,17.9,2.0,0.453781512605042,0.28,0.11510791366906475,0.02877697841726619,4.0,1.0,0.0,30.4,2,0.6629629629629629,2.557142857142857,0.011200000000000002,27.0,0.8881578947368421,0.037037037037037035,18.79654545454546,0.6961683501683503,3.0,3.0,True,False,False,False,True,False,rising,False,False,True,below 35,10.0,24.0,0.4166666666666667,False,False,False,True
43,2004-01-30,19,CLE,0,MIL,-6,1.0,37,7.0,25.0,0.28,1.0,6.0,0.16699999999999998,5.0,8.0,0.625,2.0,6.0,8.0,3.0,1.0,0.0,5.0,5.0,20.0,3.4,3.0,0.3472222222222222,0.2,0.08152173913043478,0.13586956521739132,0.6,0.75,0.25,31.52,2,0.16999999999999998,0.6799999999999999,0.008,4.0,0.6345177664974619,-0.3,2.455513513513521,0.12277567567567604,1.0,0.2,False,False,False,False,False,False,rising,False,False,False,below 35,6.0,19.0,0.3157894736842105,False,True,False,False
44,2004-02-01,19,CLE,0,WAS,4,1.0,43,14.0,27.0,0.519,1.0,2.0,0.5,9.0,11.0,0.818,3.0,3.0,6.0,4.0,0.0,2.0,6.0,4.0,38.0,23.5,0.0,0.5896043444530643,0.3333333333333333,0.09473060982830077,0.14209591474245115,0.6666666666666666,0.5,0.5,34.84,2,0.618421052631579,2.611111111111111,0.012345679012345678,6.333333333333333,1.0907003444316876,0.10526315789473684,25.88723255813953,0.6812429620563034,2.0,0.3333333333333333,True,True,True,False,True,True,rising,True,True,False,above 35,13.0,25.0,0.52,True,True,True,False
45,2004-02-03,19,CLE,0,DET,3,1.0,38,5.0,19.0,0.263,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,0.0,1.0,2.0,12.0,6.7,-1.0,0.3007518796992481,0.10526315789473684,0.22263450834879406,0.03710575139146568,6.0,0.75,0.25,19.88,2,0.5583333333333333,3.35,0.00554016620498615,12.0,0.6036217303822938,0.25,7.513210526315789,0.6261008771929825,2.0,2.0,True,False,False,False,True,True,rising,False,False,True,below 20,5.0,18.0,0.2777777777777778,False,False,False,True
46,2004-02-04,19,CLE,1,LAL,-5,1.0,43,12.0,26.0,0.462,4.0,4.0,1.0,4.0,5.0,0.8,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,22.2,-2.0,0.5638766519823789,0.15384615384615385,0.12355212355212356,0.0,inf,1.0,0.0,28.2,2,0.69375,5.55,0.00591715976331361,0.0,1.1347517730496455,-0.15625,24.514255813953493,0.7660704941860467,0.0,0.0,False,True,False,False,True,True,rising,True,False,True,below 35,8.0,22.0,0.36363636363636365,False,False,False,True
47,2004-02-06,19,CLE,0,MIN,-11,1.0,44,6.0,18.0,0.33299999999999996,1.0,3.0,0.33299999999999996,1.0,4.0,0.25,1.0,8.0,9.0,5.0,0.0,0.0,3.0,2.0,14.0,5.4,-16.0,0.35175879396984927,0.05555555555555555,0.17921146953405018,0.10752688172043011,1.6666666666666667,0.8888888888888888,0.1111111111111111,21.76,2,0.38571428571428573,5.4,0.0030864197530864196,4.666666666666667,0.6433823529411764,-0.7857142857142857,4.947749999999998,0.3534107142857142,0.0,0.0,False,False,False,False,True,False,rising,False,False,True,below 20,5.0,15.0,0.3333333333333333,False,False,False,False
48,2004-02-07,19,CLE,1,WAS,-18,1.0,34,6.0,16.0,0.375,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,1.0,3.0,2.0,14.0,10.3,-24.0,0.41297935103244837,0.125,0.23121387283236994,0.11560693641618497,2.0,,,19.88,2,0.7357142857142858,5.15,0.0078125,4.666666666666667,0.7042253521126761,-1.2857142857142858,14.236794117647067,1.016913865546219,5.0,1.6666666666666667,False,False,False,True,False,True,rising,False,False,True,below 20,6.0,16.0,0.375,False,False,False,False
49,2004-02-09,19,CLE,1,BOS,8,1.0,43,9.0,25.0,0.36,1.0,6.0,0.16699999999999998,5.0,6.0,0.833,0.0,6.0,6.0,3.0,2.0,1.0,1.0,3.0,24.0,14.1,19.0,0.43087971274685816,0.2,0.09419152276295133,0.03139717425431711,3.0,1.0,0.0,28.64,2,0.5875,2.82,0.008,24.0,0.8379888268156425,0.3333333333333333,15.020441860465116,0.6258517441860465,3.0,3.0,True,False,False,False,True,True,rising,False,False,True,below 35,8.0,19.0,0.42105263157894735,False,False,False,True
50,2004-02-11,19,CLE,1,NJN,-20,1.0,29,2.0,13.0,0.154,0.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,5.0,0.0,9.0,1.2,-12.0,0.2926829268292683,0.38461538461538464,0.19704433497536947,0.19704433497536947,1.0,0.5,0.5,19.2,2,0.13333333333333333,0.24,0.02958579881656805,1.8,0.46875,-2.2222222222222223,-0.4603793103448256,-0.051153256704980624,1.0,0.2,False,False,False,False,False,True,rising,False,False,False,below 20,2.0,12.0,0.16666666666666666,False,False,True,False
51,2004-02-18,19,CLE,1,DAL,-16,1.0,33,6.0,12.0,0.5,0.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,4.0,9.0,0.0,1.0,5.0,2.0,16.0,13.2,-15.0,0.5755395683453237,0.3333333333333333,0.3225806451612903,0.17921146953405018,1.8,0.5,0.5,16.759999999999998,2,0.825,3.3,0.027777777777777776,3.2,0.9546539379474942,-1.0,18.87709090909091,1.1798181818181819,1.0,0.2,False,False,False,False,False,True,rising,False,True,True,below 20,6.0,12.0,0.5,False,False,True,False
52,2004-02-20,19,CLE,1,SAS,2,1.0,39,14.0,23.0,0.609,0.0,0.0,0.0,4.0,4.0,1.0,2.0,9.0,11.0,2.0,2.0,1.0,2.0,0.0,32.0,27.7,3.0,0.642570281124498,0.17391304347826086,0.06920415224913495,0.06920415224913495,1.0,0.8181818181818182,0.18181818181818182,24.76,2,0.865625,6.925,0.007561436672967864,16.0,1.2924071082390953,0.0625,34.78710256410257,1.0870969551282053,3.0,1.5,True,False,True,False,True,True,rising,True,False,False,below 35,14.0,23.0,0.6086956521739131,True,False,False,True
53,2004-02-22,19,CLE,0,NYK,6,1.0,43,7.0,20.0,0.35,0.0,0.0,0.0,8.0,12.0,0.667,1.0,4.0,5.0,3.0,1.0,0.0,1.0,2.0,22.0,12.4,11.0,0.42801556420233466,0.4,0.10101010101010101,0.03367003367003367,3.0,0.8,0.2,25.28,2,0.5636363636363636,1.55,0.02,22.0,0.870253164556962,0.2727272727272727,12.883651162790697,0.5856205073995772,1.0,1.0,True,False,False,False,True,False,rising,False,False,True,below 35,7.0,20.0,0.35,False,False,True,True
54,2004-02-23,19,CLE,1,NOH,4,1.0,36,7.0,16.0,0.43799999999999994,1.0,5.0,0.2,6.0,6.0,1.0,0.0,4.0,4.0,6.0,2.0,5.0,1.0,3.0,21.0,21.3,4.0,0.5570291777188329,0.375,0.23210831721470018,0.03868471953578336,6.0,1.0,0.0,19.64,2,1.0142857142857142,3.5500000000000003,0.0234375,21.0,1.0692464358452138,0.19047619047619047,29.07505555555556,1.3845264550264553,7.0,7.0,True,False,False,True,False,True,rising,True,True,True,below 35,6.0,11.0,0.5454545454545454,True,False,True,True
55,2004-02-25,19,CLE,0,HOU,-6,1.0,38,5.0,18.0,0.278,0.0,2.0,0.0,1.0,3.0,0.33299999999999996,2.0,5.0,7.0,5.0,2.0,1.0,2.0,1.0,11.0,6.3,-5.0,0.2831402831402831,0.05555555555555555,0.1892147587511826,0.07568590350047304,2.5,0.7142857142857143,0.2857142857142857,19.32,2,0.5727272727272728,6.3,0.0030864197530864196,5.5,0.5693581780538303,-0.5454545454545454,7.212078947368418,0.6556435406698562,3.0,1.5,False,False,False,False,True,False,rising,False,False,True,below 20,5.0,16.0,0.3125,False,False,False,True
56,2004-02-27,19,CLE,0,ORL,5,1.0,49,11.0,19.0,0.579,1.0,1.0,1.0,7.0,8.0,0.875,1.0,10.0,11.0,3.0,3.0,1.0,5.0,1.0,30.0,24.8,7.0,0.6578947368421052,0.3684210526315789,0.09740259740259741,0.16233766233766234,0.6,0.9090909090909091,0.09090909090909091,26.52,2,0.8266666666666667,3.542857142857143,0.019390581717451522,6.0,1.1312217194570136,0.16666666666666666,24.39967346938776,0.813322448979592,4.0,0.8,True,True,True,True,True,True,rising,True,False,False,below 35,10.0,18.0,0.5555555555555556,True,False,True,False
57,2004-03-01,19,CLE,0,CHI,-11,1.0,40,7.0,17.0,0.41200000000000003,0.0,2.0,0.0,4.0,6.0,0.667,0.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,18.0,12.0,-4.0,0.4534005037783375,0.23529411764705882,0.11605415860735009,0.11605415860735009,1.0,1.0,0.0,22.64,2,0.6666666666666666,3.0,0.01384083044982699,6.0,0.7950530035335689,-0.6111111111111112,14.088975000000003,0.7827208333333335,5.0,1.6666666666666667,False,False,False,True,True,False,rising,False,False,False,below 20,7.0,15.0,0.4666666666666667,False,False,False,False
58,2004-03-03,19,CLE,1,ATL,32,1.0,27,9.0,17.0,0.529,1.0,2.0,0.5,5.0,6.0,0.833,1.0,6.0,7.0,3.0,1.0,1.0,1.0,0.0,24.0,20.6,22.0,0.6045340050377833,0.29411764705882354,0.12578616352201258,0.04192872117400419,3.0,0.8571428571428571,0.14285714285714285,19.64,2,0.8583333333333334,4.12,0.01730103806228374,24.0,1.2219959266802443,1.3333333333333333,36.89681481481482,1.5373672839506174,2.0,2.0,True,True,True,False,False,True,rising,True,False,True,below 35,8.0,15.0,0.5333333333333333,True,False,False,True
59,2004-03-05,19,CLE,0,NOH,3,1.0,37,7.0,17.0,0.41200000000000003,2.0,2.0,1.0,3.0,4.0,0.75,2.0,4.0,6.0,4.0,2.0,0.0,4.0,5.0,19.0,10.9,1.0,0.5026455026455027,0.17647058823529413,0.14869888475836432,0.14869888475836432,1.0,0.6666666666666666,0.3333333333333333,20.76,2,0.5736842105263158,3.6333333333333333,0.010380622837370243,4.75,0.9152215799614642,0.15789473684210525,13.937297297297302,0.7335419630156474,2.0,0.5,True,True,False,False,False,True,rising,False,False,False,below 20,5.0,15.0,0.3333333333333333,False,True,False,False
60,2004-03-06,19,CLE,1,MIL,9,1.0,42,11.0,24.0,0.45799999999999996,0.0,3.0,0.0,2.0,3.0,0.667,2.0,5.0,7.0,10.0,4.0,1.0,2.0,3.0,24.0,22.6,9.0,0.471976401179941,0.08333333333333333,0.26720106880427524,0.053440213760855046,5.0,0.7142857142857143,0.2857142857142857,25.32,2,0.9416666666666668,11.3,0.003472222222222222,12.0,0.9478672985781991,0.375,26.268714285714292,1.0945297619047623,5.0,2.5,True,False,False,True,True,False,rising,False,False,True,below 35,11.0,21.0,0.5238095238095238,True,False,False,True
61,2004-03-08,19,CLE,0,ATL,6,1.0,45,11.0,23.0,0.478,1.0,4.0,0.25,11.0,13.0,0.846,2.0,4.0,6.0,7.0,1.0,0.0,2.0,1.0,34.0,27.6,11.0,0.5826906598114824,0.4782608695652174,0.183366077275704,0.05239030779305829,3.5,0.6666666666666666,0.3333333333333333,28.72,2,0.8117647058823529,2.5090909090909093,0.020793950850661626,17.0,1.1838440111420614,0.17647058823529413,29.121688888888887,0.8565202614379084,1.0,0.5,True,False,False,False,True,True,rising,True,False,True,below 35,10.0,19.0,0.5263157894736842,True,False,True,True
62,2004-03-10,19,CLE,0,TOR,14,1.0,33,4.0,13.0,0.308,0.0,0.0,0.0,6.0,7.0,0.857,1.0,2.0,3.0,4.0,1.0,0.0,2.0,2.0,14.0,8.4,16.0,0.4287901990811639,0.46153846153846156,0.1791713325867861,0.08958566629339305,2.0,0.6666666666666666,0.3333333333333333,17.08,2,0.6,1.4000000000000001,0.03550295857988166,7.0,0.8196721311475411,1.0,11.24169696969697,0.802978354978355,1.0,0.5,True,False,False,False,False,True,rising,False,False,True,below 20,4.0,13.0,0.3076923076923077,False,False,True,True
63,2004-03-14,19,CLE,1,IND,3,1.0,44,12.0,22.0,0.545,0.0,2.0,0.0,2.0,4.0,0.5,0.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,26.0,16.8,5.0,0.5439330543933055,0.09090909090909091,0.12539184952978058,0.12539184952978058,1.0,1.0,0.0,27.76,2,0.6461538461538462,8.4,0.004132231404958678,6.5,0.9365994236311239,0.11538461538461539,18.389272727272736,0.7072797202797206,4.0,1.0,True,False,True,True,True,False,rising,False,False,False,below 35,12.0,20.0,0.6,True,False,False,False
64,2004-03-16,19,CLE,1,CHI,24,1.0,32,5.0,16.0,0.313,2.0,3.0,0.667,5.0,8.0,0.625,3.0,2.0,5.0,8.0,0.0,5.0,4.0,1.0,17.0,14.0,24.0,0.4292929292929293,0.3125,0.25157232704402516,0.12578616352201258,2.0,0.4,0.6,20.52,2,0.8235294117647058,2.8,0.01953125,4.25,0.8284600389863548,1.411764705882353,20.734812500000004,1.2196948529411766,5.0,1.25,True,True,False,True,False,False,rising,False,True,True,below 20,3.0,13.0,0.23076923076923078,False,False,False,False
65,2004-03-19,19,CLE,1,UTA,-9,1.0,34,4.0,14.0,0.28600000000000003,0.0,2.0,0.0,6.0,10.0,0.6,0.0,0.0,0.0,7.0,2.0,1.0,2.0,3.0,14.0,8.6,-2.0,0.37333333333333335,0.42857142857142855,0.25225225225225223,0.07207207207207207,3.5,,,20.4,2,0.6142857142857142,1.4333333333333333,0.030612244897959183,7.0,0.6862745098039216,-0.6428571428571429,11.260382352941175,0.804313025210084,3.0,1.5,False,False,False,False,False,False,rising,False,False,True,below 20,4.0,12.0,0.3333333333333333,False,False,True,True
66,2004-03-21,19,CLE,1,DET,-20,1.0,36,5.0,17.0,0.294,1.0,4.0,0.25,4.0,5.0,0.8,2.0,5.0,7.0,3.0,0.0,2.0,4.0,4.0,15.0,5.5,-21.0,0.3870967741935484,0.23529411764705882,0.11374407582938388,0.15165876777251186,0.75,0.7142857142857143,0.2857142857142857,21.2,2,0.36666666666666664,1.375,0.01384083044982699,3.75,0.7075471698113208,-1.3333333333333333,6.343277777777772,0.42288518518518475,2.0,0.5,False,False,False,False,False,True,rising,False,True,False,below 20,4.0,13.0,0.3076923076923077,False,True,False,False
67,2004-03-23,19,CLE,1,PHO,-17,1.0,40,8.0,21.0,0.381,2.0,5.0,0.4,7.0,9.0,0.778,1.0,1.0,2.0,6.0,3.0,1.0,5.0,0.0,25.0,16.6,-12.0,0.49455984174085066,0.3333333333333333,0.16540317022742937,0.13783597518952448,1.2,0.5,0.5,28.96,2,0.664,2.3714285714285714,0.015873015873015872,5.0,0.8632596685082873,-0.68,19.060300000000005,0.7624120000000002,4.0,0.8,False,False,False,True,True,True,rising,False,False,True,below 35,6.0,16.0,0.375,False,False,True,False
68,2004-03-26,19,CLE,0,PHI,-15,1.0,32,5.0,13.0,0.385,1.0,2.0,0.5,5.0,9.0,0.556,2.0,1.0,3.0,7.0,0.0,1.0,5.0,1.0,16.0,9.2,-24.0,0.46309696092619396,0.38461538461538464,0.23911187019641333,0.1707941929974381,1.4,0.3333333333333333,0.6666666666666666,19.96,2,0.575,1.8399999999999999,0.02958579881656805,3.2,0.8016032064128256,-0.9375,12.81265625,0.800791015625,1.0,0.2,False,True,False,False,False,False,rising,False,True,True,below 20,4.0,11.0,0.36363636363636365,False,False,True,False
69,2004-03-27,19,CLE,1,NJN,3,1.0,43,15.0,29.0,0.517,1.0,2.0,0.5,10.0,10.0,1.0,2.0,4.0,6.0,13.0,3.0,0.0,2.0,1.0,41.0,39.0,10.0,0.6074074074074074,0.3448275862068966,0.26666666666666666,0.041025641025641026,6.5,0.6666666666666666,0.3333333333333333,33.4,2,0.9512195121951219,3.9,0.011890606420927468,20.5,1.2275449101796407,0.07317073170731707,43.83555813953488,1.0691599546228021,3.0,1.5,True,True,True,False,True,True,rising,True,False,True,above 35,14.0,27.0,0.5185185185185185,True,False,True,True
70,2004-03-29,19,CLE,0,SAS,-8,1.0,31,9.0,20.0,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,0.0,18.0,9.7,-14.0,0.45,0.0,0.15384615384615385,0.07692307692307693,2.0,1.0,0.0,22.0,2,0.5388888888888889,0.0,0.0,9.0,0.8181818181818182,-0.4444444444444444,14.245741935483865,0.7914301075268814,1.0,0.5,False,False,False,False,False,False,rising,False,True,True,below 20,9.0,19.0,0.47368421052631576,False,False,False,True
71,2004-03-30,19,CLE,0,DAL,-17,1.0,42,13.0,22.0,0.591,0.0,2.0,0.0,2.0,4.0,0.5,1.0,4.0,5.0,6.0,4.0,0.0,3.0,2.0,28.0,23.3,-10.0,0.5857740585774059,0.09090909090909091,0.182370820668693,0.0911854103343465,2.0,0.8,0.2,25.76,2,0.8321428571428572,11.65,0.004132231404958678,9.333333333333334,1.0869565217391304,-0.6071428571428571,27.220404761904764,0.9721573129251702,4.0,1.3333333333333333,False,False,True,True,True,False,rising,True,False,True,below 35,13.0,20.0,0.65,True,False,False,False
72,2004-04-02,19,CLE,0,MIL,-18,1.0,36,9.0,19.0,0.474,0.0,0.0,0.0,2.0,2.0,1.0,0.0,7.0,7.0,7.0,5.0,0.0,5.0,3.0,20.0,16.1,-13.0,0.5012531328320802,0.10526315789473684,0.2190923317683881,0.1564945226917058,1.4,1.0,0.0,24.88,2,0.805,8.05,0.00554016620498615,4.0,0.8038585209003216,-0.9,21.365166666666674,1.0682583333333338,5.0,1.0,False,False,False,True,False,True,rising,False,False,True,below 35,9.0,19.0,0.47368421052631576,False,False,False,False
73,2004-04-03,19,CLE,1,GSW,-3,1.0,46,12.0,28.0,0.429,3.0,5.0,0.6,7.0,11.0,0.636,3.0,5.0,8.0,10.0,1.0,1.0,3.0,1.0,34.0,26.5,-3.0,0.5116629044394281,0.25,0.21633315305570577,0.06489994591671173,3.3333333333333335,0.625,0.375,32.84,2,0.7794117647058824,3.7857142857142856,0.008928571428571428,11.333333333333334,1.0353227771010962,-0.08823529411764706,27.365195652173906,0.8048586956521737,2.0,0.6666666666666666,False,True,False,False,True,False,rising,False,False,True,below 35,9.0,23.0,0.391304347826087,False,False,False,False
74,2004-04-06,19,CLE,1,TOR,-1,1.0,46,5.0,17.0,0.294,0.0,0.0,0.0,11.0,14.0,0.7859999999999999,1.0,5.0,6.0,4.0,3.0,0.0,3.0,2.0,21.0,14.1,2.0,0.4439746300211417,0.6470588235294118,0.1305057096247961,0.09787928221859707,1.3333333333333333,0.8333333333333334,0.16666666666666666,25.16,2,0.6714285714285714,1.2818181818181817,0.03806228373702422,7.0,0.834658187599364,-0.047619047619047616,13.725586956521747,0.6535993788819879,3.0,1.0,False,False,False,False,True,True,rising,False,False,True,below 35,5.0,17.0,0.29411764705882354,False,False,True,False
75,2004-04-07,19,CLE,0,MEM,-18,1.0,36,4.0,11.0,0.364,0.0,0.0,0.0,6.0,7.0,0.857,0.0,3.0,3.0,5.0,3.0,0.0,2.0,4.0,14.0,11.3,-11.0,0.4886561954624782,0.5454545454545454,0.23446658851113716,0.09378663540445487,2.5,1.0,0.0,16.08,2,0.8071428571428572,1.8833333333333335,0.04958677685950413,7.0,0.8706467661691544,-1.2857142857142858,14.805444444444444,1.057531746031746,3.0,1.5,False,False,False,False,False,True,rising,False,False,True,below 20,4.0,11.0,0.36363636363636365,False,True,True,True
76,2004-04-09,19,CLE,0,MIA,-15,1.0,42,6.0,14.0,0.429,1.0,1.0,1.0,11.0,15.0,0.733,1.0,6.0,7.0,8.0,1.0,0.0,8.0,2.0,24.0,15.3,-16.0,0.5680473372781065,0.7857142857142857,0.21548821548821548,0.21548821548821548,1.0,0.8571428571428571,0.14285714285714285,27.6,2,0.6375000000000001,1.3909090909090909,0.05612244897959184,3.0,0.8695652173913043,-0.625,16.234500000000004,0.6764375000000001,1.0,0.125,False,True,False,False,True,True,rising,False,False,False,below 35,5.0,13.0,0.38461538461538464,False,False,True,False
77,2004-04-10,19,CLE,1,MIA,11,1.0,31,4.0,11.0,0.364,0.0,2.0,0.0,2.0,5.0,0.4,1.0,2.0,3.0,11.0,0.0,0.0,2.0,3.0,10.0,8.5,14.0,0.37383177570093457,0.18181818181818182,0.41706161137440756,0.07582938388625593,5.5,0.6666666666666666,0.3333333333333333,14.2,2,0.85,4.25,0.01652892561983471,5.0,0.7042253521126761,1.1,12.69232258064516,1.269232258064516,0.0,0.0,True,False,False,False,False,False,rising,False,False,True,below 20,4.0,9.0,0.4444444444444444,False,False,False,True
78,2004-04-12,19,CLE,1,MIL,4,1.0,45,9.0,20.0,0.45,1.0,4.0,0.25,8.0,11.0,0.727,1.0,6.0,7.0,9.0,2.0,0.0,1.0,1.0,27.0,24.8,11.0,0.535183349851338,0.4,0.25550035486160394,0.028388928317955996,9.0,0.8571428571428571,0.14285714285714285,24.84,2,0.9185185185185185,3.1,0.02,27.0,1.0869565217391304,0.14814814814814814,26.32426666666667,0.974972839506173,2.0,2.0,True,False,False,False,True,True,rising,True,False,True,below 35,8.0,16.0,0.5,False,False,True,True
79,2004-04-14,19,CLE,0,NYK,10,1.0,35,8.0,17.0,0.47100000000000003,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,5.0,1.0,17.0,9.7,-6.0,0.4864091559370529,0.058823529411764705,0.18198362147406733,0.18198362147406733,1.0,1.0,0.0,22.44,2,0.5705882352941176,9.7,0.0034602076124567475,3.4,0.7575757575757576,0.5882352941176471,12.701114285714288,0.7471243697478993,3.0,0.6,True,False,False,False,False,True,rising,False,False,False,below 20,8.0,14.0,0.5714285714285714,True,False,False,False
1,2004-11-03,19,CLE,1,IND,-5,1.0,50,8.0,19.0,0.42100000000000004,2.0,5.0,0.4,10.0,12.0,0.833,1.0,4.0,5.0,8.0,1.0,3.0,6.0,2.0,28.0,20.9,-10.0,0.5668016194331984,0.5263157894736842,0.20671834625322996,0.15503875968992248,1.3333333333333333,0.8,0.2,29.28,2,0.7464285714285713,2.09,0.027700831024930747,4.666666666666667,0.9562841530054644,-0.17857142857142858,19.54286,0.6979592857142858,4.0,0.6666666666666666,False,False,False,True,True,True,rising,False,True,True,below 35,6.0,14.0,0.42857142857142855,False,False,True,False
2,2004-11-04,19,CLE,0,MIA,-6,1.0,42,9.0,22.0,0.409,2.0,3.0,0.667,1.0,1.0,1.0,3.0,3.0,6.0,8.0,1.0,0.0,1.0,0.0,21.0,17.8,-8.0,0.46718576195773076,0.045454545454545456,0.2541699761715647,0.03177124702144559,8.0,0.5,0.5,20.44,2,0.8476190476190476,17.8,0.002066115702479339,21.0,1.0273972602739725,-0.2857142857142857,20.31395238095238,0.9673310657596371,1.0,1.0,False,True,False,False,True,True,rising,False,False,True,below 35,7.0,19.0,0.3684210526315789,False,False,False,True
3,2004-11-06,19,CLE,0,MIL,-14,1.0,41,8.0,20.0,0.4,0.0,3.0,0.0,15.0,22.0,0.682,2.0,6.0,8.0,6.0,3.0,0.0,4.0,0.0,31.0,23.8,-12.0,0.5090311986863711,0.75,0.14833127317676142,0.09888751545117429,1.5,0.75,0.25,31.68,2,0.767741935483871,1.5866666666666667,0.0375,7.75,0.9785353535353536,-0.45161290322580644,26.824999999999996,0.8653225806451611,3.0,0.75,False,False,False,False,True,False,rising,False,False,True,below 35,8.0,17.0,0.47058823529411764,False,False,True,False
4,2004-11-09,19,CLE,0,ATL,14,1.0,48,8.0,17.0,0.47100000000000003,1.0,4.0,0.25,8.0,12.0,0.667,1.0,9.0,10.0,4.0,4.0,2.0,3.0,2.0,25.0,22.5,14.0,0.5506607929515419,0.47058823529411764,0.13468013468013468,0.10101010101010101,1.3333333333333333,0.9,0.1,24.28,2,0.9,2.8125,0.02768166089965398,8.333333333333334,1.029654036243822,0.56,22.6856875,0.9074275,6.0,2.0,True,False,False,True,True,False,rising,False,False,True,below 35,7.0,13.0,0.5384615384615384,True,False,True,False
5,2004-11-10,19,CLE,1,PHO,5,1.0,48,13.0,24.0,0.542,1.0,2.0,0.5,11.0,12.0,0.917,3.0,7.0,10.0,6.0,3.0,3.0,3.0,1.0,38.0,36.1,14.0,0.6397306397306397,0.4583333333333333,0.15503875968992248,0.07751937984496124,2.0,0.7,0.3,29.28,2,0.9500000000000001,3.2818181818181817,0.01909722222222222,12.666666666666666,1.2978142076502732,0.13157894736842105,36.70162499999999,0.9658322368421051,6.0,2.0,True,True,True,True,True,True,rising,True,False,True,above 35,12.0,22.0,0.5454545454545454,True,False,True,False
6,2004-11-13,19,CLE,1,WAS,31,1.0,37,10.0,20.0,0.5,0.0,3.0,0.0,4.0,5.0,0.8,1.0,8.0,9.0,4.0,3.0,2.0,4.0,0.0,24.0,19.9,25.0,0.5363128491620112,0.2,0.13168724279835392,0.13168724279835392,1.0,0.8888888888888888,0.1111111111111111,25.2,2,0.8291666666666666,4.975,0.01,6.0,0.9523809523809524,1.2916666666666667,25.798000000000002,1.0749166666666667,5.0,1.25,True,False,False,True,False,True,rising,False,False,False,below 35,10.0,17.0,0.5882352941176471,True,False,False,False
7,2004-11-15,19,CLE,1,GSW,11,1.0,41,12.0,22.0,0.545,3.0,5.0,0.6,6.0,8.0,0.75,2.0,10.0,12.0,4.0,2.0,1.0,1.0,1.0,33.0,30.1,15.0,0.6395348837209303,0.2727272727272727,0.12987012987012986,0.032467532467532464,4.0,0.8333333333333334,0.16666666666666666,24.52,2,0.9121212121212121,5.016666666666667,0.012396694214876032,33.0,1.3458401305057097,0.3333333333333333,35.98170731707317,1.0903547671840355,3.0,3.0,True,True,True,False,True,True,rising,True,False,True,below 35,9.0,17.0,0.5294117647058824,True,False,False,True
8,2004-11-18,19,CLE,0,CHA,17,1.0,29,8.0,14.0,0.5710000000000001,2.0,3.0,0.667,1.0,2.0,0.5,1.0,5.0,6.0,9.0,0.0,0.0,1.0,3.0,19.0,18.3,21.0,0.6354515050167224,0.07142857142857142,0.36072144288577157,0.04008016032064128,9.0,0.8333333333333334,0.16666666666666666,14.88,2,0.9631578947368421,18.3,0.00510204081632653,19.0,1.2768817204301075,0.8947368421052632,31.096793103448285,1.6366733212341202,0.0,0.0,True,True,True,False,False,False,rising,True,False,True,below 20,6.0,11.0,0.5454545454545454,True,False,False,True
9,2004-11-20,19,CLE,1,CHA,16,1.0,37,11.0,20.0,0.55,0.0,2.0,0.0,3.0,4.0,0.75,5.0,3.0,8.0,2.0,3.0,1.0,7.0,0.0,25.0,17.5,24.0,0.5707762557077626,0.15,0.06472491909385114,0.22653721682847897,0.2857142857142857,0.375,0.625,23.76,2,0.7,5.833333333333333,0.0075,3.5714285714285716,1.0521885521885521,0.64,22.858675675675688,0.9143470270270275,4.0,0.5714285714285714,True,False,True,True,False,True,rising,False,False,False,below 35,11.0,18.0,0.6111111111111112,True,False,False,False
